,CompanySpend
13500,0.006
13503,0.001
13504,0.0011
13505,0.0013
13506,0.0013
13507,0.0017
13517,1.0309
13518,1.5004
13519,1.9284
13520,2.9509
13521,4.3787
13531,0.0065
13532,0.0116
13533,0.011
13534,0.0129024798154555
13535,0.0103022246220302
13538,0.1007999999999999
13539,0.1502
13540,0.2279
13541,0.388874740484429
13542,0.3654789200863931
13545,0.0593
13546,0.0998
13547,0.0929999999999999
13548,0.1185227797001153
13549,0.0873188552915767
13552,0.0166
13553,0.0216760563380281
13554,0.0226
13555,0.0235
13556,0.032
13559,0.0069
13560,0.0068239436619718
13561,0.0096
13562,0.0088
13563,0.0102999999999999
13566,1.5165
13567,1.3363
13568,1.5909
13569,3.162
13570,2.5477
13573,0.0123
13574,0.0212
13575,0.0251
13576,0.0265
13577,0.0168
13580,0.0121964001180289
13581,0.0061
13582,0.007
13583,0.0119013587577072
13584,0.0114014430379746
13594,0.1824461493065801
13595,0.2288999999999999
13596,0.3595
13597,0.6374727791733272
13598,0.5924749873417722
13601,0.1441574505753909
13602,0.2103
13603,0.2299999999999999
13604,0.2265258620689655
13605,0.1862235696202531
13608,0.0424
13609,0.048
13610,0.0532
13611,0.0551
13612,0.0618234535104364
13615,0.1539
13616,0.1249
13617,0.1768
13618,0.1971
13619,0.2017765464895635
13622,0.0549
13623,0.0558
13624,0.0707
13625,0.1381
13626,0.1209
13629,0.0436
13630,0.033
13631,0.043
13632,0.089
13633,0.0872
13636,14.5177
13637,13.0503
13638,18.5668
13639,34.2706
13640,35.4015
13643,0.4747
13644,0.6102
13645,0.7838
13646,0.9247
13647,0.5494
13650,0.463
13651,0.1845999999999999
13652,0.2543
13653,0.4263999999999999
13654,0.3752
13664,1.8393
13665,1.5944999999999998
13666,2.7522999999999995
13667,5.4861
13668,5.069300000000001
13671,3.4093000000000004
13672,3.608599999999999
13673,4.399299999999999
13674,5.672299999999999
13675,3.6092
13678,0.3234
13679,0.2415
13680,0.2316
13681,0.2967307524875621
13682,0.2948
13685,0.3188
13686,0.2195
13687,0.2951
13688,0.6681692475124378
13689,0.4885
13692,0.5529
13693,0.4981
13694,0.6744
13695,1.0966
13696,1.0896
13699,1.9148
13700,1.5722
13701,2.27
13702,4.2659
13703,4.0042
13706,0.9607
13707,0.9695
13708,1.2201
13709,2.518
13710,2.3627
13713,0.0181
13714,0.0333
13715,0.0362
13716,0.034
13717,0.0188
13720,0.0104
13721,0.0042
13722,0.0046
13723,0.0079011955205811
13724,0.006
13727,0.1308
13728,0.1412
13729,0.2040999999999999
13730,0.320048426150121
13731,0.2625
13734,0.2994
13735,0.3815
13736,0.3963999999999999
13737,0.3329503783292977
13738,0.2378
13741,0.0768819906323184
13742,0.0798
13743,0.0813999999999999
13744,0.0955
13745,0.088
13748,0.3500180093676814
13749,0.2595
13750,0.3424999999999999
13751,0.4164
13752,0.3484
13755,0.0622
13756,0.0632
13757,0.0751
13758,0.1282
13759,0.1005
13762,0.0459
13763,0.0301
13764,0.0395
13765,0.0699
13766,0.0583
13769,0.0197
13770,0.0241
13771,0.0354
13772,0.0453
13773,0.0328
13776,0.0271
13777,0.0139942950285248
13778,0.021
13779,0.049
13780,0.0468
13790,0.0704
13791,0.0748694784026079
13792,0.1397
13793,0.2934
13794,0.288
13797,0.1214
13798,0.1564362265688671
13799,0.2123
13800,0.2641
13801,0.1705
13804,0.0125
13805,0.0128
13806,0.0163
13807,0.0232
13808,0.0225816260162601
13811,0.0621
13812,0.0447
13813,0.0713
13814,0.1143
13815,0.1003183739837398
13818,0.0361
13819,0.0288
13820,0.0427
13821,0.1344
13822,0.0967
13825,0.018
13826,0.0119
13827,0.0186
13828,0.0484
13829,0.0413
13832,1.577
13833,1.8268
13834,2.5074
13835,5.1284
13836,5.3546
13839,0.1653
13840,0.2956
13841,0.3523
13842,0.4873
13843,0.2632
13846,0.4462889739852262
13847,0.2619049859122754
13848,0.3312954084955997
13849,0.7626056291659592
13850,0.6597
13860,1.9393520863700373
13861,2.521648004873592
13862,4.050743859746379
13863,9.284068530260642
13864,6.8794
13867,1.6619589396447365
13868,2.469347009214134
13869,2.833360731758021
13870,3.5007258405733985
13871,2.8363
13874,0.2131307992484463
13875,0.2562
13876,0.2843326931922723
13877,0.4188999999999999
13878,0.4278
13881,0.4788692007515536
13882,0.4008
13883,0.5853673068077277
13884,0.9126
13885,0.8608999999999999
13888,0.4696
13889,0.4013
13890,0.497
13891,0.8274
13892,0.9739
13895,0.1992
13896,0.1528
13897,0.2174
13898,0.5044
13899,0.4706
13902,0.2963
13903,0.1614972149890496
13904,0.191896581638106
13905,0.2846000000000001
13906,0.4015917035078296
13909,0.0501
13910,0.0924984048698891
13911,0.0780986087854929
13912,0.0825
13913,0.0756984361442796
13916,0.0506
13917,0.0679988273638103
13918,0.0991982329260037
13919,0.1347
13920,0.1468969652522414
13923,0.36
13924,0.6884881270585801
13925,0.7155872528412127
13926,0.6035000000000001
13927,0.6992855534437878
13930,3.2608
13931,4.788317425718671
13932,4.528919323809184
13933,4.6168000000000005
13934,3.517027341651861
13937,0.5311
13938,1.041
13939,0.998
13940,1.1051
13941,1.6671
13951,11.290800000000004
13952,4.871100000000001
13953,7.011299999999999
13954,10.208109579988085
13955,13.1651
13958,0.5611
13959,0.7432000000000001
13960,0.7386
13961,0.922400865644048
13962,0.6512
13965,0.51
13966,0.4738000000000001
13967,0.7594
13968,1.1593010879674164
13969,1.2569
13972,8.5115
13973,11.813000000000004
13974,13.6889
13975,15.1120141821475
13976,13.5505
13979,45.8705
13980,48.04900000000001
13981,52.1987
13982,79.15477428425295
13983,45.3345
13986,0.6989
13987,0.4916
13988,0.3992
13989,1.3884
13990,1.0855
14000,0.2545
14001,0.1102999999999999
14002,0.1271
14003,0.1897
14004,0.2118056389776357
14007,0.0363
14008,0.0419
14009,0.0563
14010,0.0676
14011,0.065101733226837
14014,0.7474000000000001
14015,1.2489
14016,1.2334
14017,0.887
14018,0.892823769968051
14021,3.8616000000000006
14022,5.010999999999999
14023,4.7268
14024,3.9662
14025,2.586368857827476
14028,0.1957
14029,0.1735
14030,0.1996
14031,0.1983
14032,0.2326
14042,0.6617000000000001
14043,0.3682144278996865
14044,0.5779815841457975
14045,1.1741999999999997
14046,1.6417999999999997
14049,0.0542
14050,0.0839032876175548
14051,0.089297154782387
14052,0.0878999999999999
14053,0.0620999999999999
14056,0.0195
14057,0.0222008699059561
14058,0.0385987701522972
14059,0.0619999999999999
14060,0.0713999999999999
14063,0.3031
14064,0.5124200783699059
14065,0.6605789523991589
14066,0.7035999999999998
14067,0.64
14070,1.2143000000000002
14071,1.565361336206896
14072,1.7720435385203597
14073,2.2663
14074,1.3829999999999998
14077,0.587
14078,0.5783
14079,0.5988
14080,0.9917
14081,1.0855
14091,10.881834811177402
14092,6.910917450357546
14093,9.134178756785168
14094,18.2575
14095,23.143699999999995
14098,0.5204016647739087
14099,0.9843024854052196
14100,0.8843979431697142
14101,1.0798
14102,0.7902999999999999
14105,0.5377017201170843
14106,0.7493018920188267
14107,1.1175974008214298
14108,1.9619
14109,1.7056999999999998
14112,4.149213273404885
14113,8.083520411229395
14114,8.816479495653308
14115,9.3266
14116,10.648799999999998
14119,15.170448530526718
14120,22.875257760989008
14121,23.045446403570384
14122,29.4699
14123,20.1868
14126,11.7967
14127,8.2987
14128,9.157
14129,17.2841
14130,19.8499
14140,5.871531938471526
14141,6.83617230831068
14142,7.278469813438206
14143,7.772499999999999
14144,10.517335487278585
14147,2.7552680615284753
14148,2.6180276916893197
14149,3.147130186561796
14150,3.8272999999999993
14151,5.007864512721417
14154,0.3810036496000764
14155,0.3838962894230674
14156,0.415096339054204
14157,0.5826040276251113
14158,0.6355959733669518
14161,5.7075000000000005
14162,4.600077446292679
14163,5.2515
14164,12.976899999999995
14165,12.127827708997708
14168,1.9529000000000003
14169,1.9433
14170,2.179209211338332
14171,2.8821098940596506
14172,3.3873
14175,6.2664
14176,5.4399
14177,6.095300000000001
14178,8.0878
14179,8.6507
14182,0.1798013945011052
14183,0.1755986311834493
14184,0.19090137841897
14185,0.4590999999999999
14186,0.5268999999999999
14189,6.0592
14190,6.160913200901662
14191,7.425
14192,11.541
14193,14.717585520122723
14196,1.1122999999999998
14197,0.9369867990983376
14198,1.2692000000000003
14199,2.2207
14200,2.4919144798772765
14203,1.4048155611679738
14204,1.3814309138311087
14205,1.5465849622744243
14206,1.994
14207,2.356919392767516
14210,11.688
14211,14.146999999999998
14212,15.79413974117342
14213,23.60439999999999
14214,29.4785
14217,8.5719
14218,8.4012
14219,10.416360258826582
14220,17.7253
14221,21.3747
14224,2.2803
14225,2.239969015409301
14226,2.6194159512340685
14227,3.3779999999999997
14228,4.0608824102950605
14231,3.564499999999999
14232,2.9873000000000003
14233,2.630166292019634
14234,3.5087673666784474
14235,3.0417293645736794
14238,2.3696
14239,2.7657
14240,2.5408674364659296
14241,3.620966323171072
14242,2.7576266218721037
14245,0.5313560324825983
14246,0.5802999999999999
14247,0.5698643187718703
14248,0.4671630704833916
14249,0.5589677783167595
14252,0.415243788230331
14253,0.3231999999999998
14254,0.3151355683485719
14255,0.2728368349986495
14256,0.2649321246665048
14259,0.0017001792870701
14260,0.0012999999999999
14261,0.0010001128795574
14262,0.0007000945179582
14263,0.0008000970167352
14266,2.8448
14267,2.7548145441106593
14268,2.7358142108407133
14269,3.9459178706001694
14270,3.8257189897796593
14273,0.0863999999999999
14274,0.0855004514017209
14275,0.0924004799626
14276,0.0914004139417763
14277,0.0932004626205567
14280,4.3797
14281,4.322422820336835
14282,4.558323677635509
14283,5.379124361424612
14284,4.765623655198773
14287,0.5641
14288,0.5756030389103003
14289,0.5974031031348205
14290,0.5959026987735727
14291,0.4789023771350285
14294,0.3984999999999998
14295,0.4130021804550972
14296,0.365001895956159
14297,0.5943026915273273
14298,0.5538027489191455
14301,2.6938
14302,3.4268
14303,3.902786695841478
14304,4.9084
14305,4.225573766783871
14308,0.3276999999999997
14309,0.3333
14310,0.3142069797405366
14311,0.4146999999999998
14312,0.3838157835214769
14315,0.2509999999999999
14316,0.3078999999999998
14317,0.2847063244179846
14318,0.3064999999999998
14319,0.2541104496946517
14322,34.123517259203915
14323,29.17291528478108
14324,30.6961
14325,38.02958264902016
14326,42.2659
14329,80.18414055603127
14330,76.86904027456431
14331,79.74320000000002
14332,80.58386323364894
14333,84.2114
14336,83.4043421847648
14337,84.82054444065463
14338,84.65520000000001
14339,100.5648541173309
14340,89.37879999999998
14343,0.8601999999999999
14344,0.5677999999999999
14345,0.5258278039236421
14346,0.9250391054367124
14347,0.6415277441397801
14350,0.7934999999999999
14351,0.6414999999999998
14352,0.6218328803341968
14353,0.5432229644034833
14354,0.5321230127151629
14357,5.991388662099766
14358,6.0555
14359,5.7891891011231715
14360,7.879499999999999
14361,7.6038
14364,0.1536997091438952
14365,0.1525999999999998
14366,0.1752996699763163
14367,0.1772999999999998
14368,0.1822999999999996
14371,22.447157521762172
14372,21.8822
14373,23.93115494659001
14374,26.608599999999996
14375,25.3959
14378,1.5029971557792747
14379,1.5785999999999998
14380,1.5867970126549866
14381,1.5860000000000003
14382,1.3904999999999998
14385,0.211899599008402
14386,0.2209999999999998
14387,0.1972996285586265
14388,0.3301999999999998
14389,0.3439999999999997
14392,4.413968155255753
14393,4.422699999999999
14394,5.5616
14395,6.9962
14396,7.0616
14399,3.3017761792078493
14400,2.9772999999999996
14401,2.9957
14402,3.2943
14403,3.4586
14406,6.1451556655363975
14407,6.4221
14408,7.261299999999999
14409,5.2797
14410,5.7173
14413,2.257946179148591
14414,2.1672000000000007
14415,2.017156092464411
14416,2.7942805883625352
14417,2.8208
14420,1.8614556299756873
14421,2.4595
14422,2.371448380566801
14423,3.801809645973033
14424,3.4407000000000005
14427,0.9444995152792413
14428,0.6714005185185183
14429,0.6102999999999997
14430,0.5764999999999998
14431,0.4575999999999999
14434,0.0046004847207585
14435,0.0034994814814814
14436,0.0035999999999998
14437,0.0021999999999997
14438,0.0019999999999998
14441,3.709600000000001
14442,3.651
14443,3.593017715914246
14444,5.761099999999999
14445,5.4869
14448,0.1176999999999998
14449,0.1174999999999999
14450,0.1279006306332957
14451,0.1378999999999998
14452,0.1415999999999997
14455,2.0662
14456,1.9773
14457,2.0964103366664695
14458,4.2384
14459,3.9506
14462,0.3347999999999997
14463,0.3444999999999999
14464,0.3476017139025303
14465,0.3539999999999998
14466,0.2902999999999998
14469,0.5304
14470,0.5503999999999998
14471,0.4841023869396287
14472,0.8523999999999998
14473,0.8746
14476,1.4541999999999995
14477,1.5347999999999995
14478,1.6064371822945178
14479,1.8005702244964144
14480,1.4211
14483,0.3713999999999997
14484,0.3778999999999999
14485,0.3337869476812385
14486,0.3852722316312924
14487,0.3188999999999998
14490,0.6883999999999997
14491,0.7247999999999997
14492,0.6170758700242431
14493,0.5890575438722927
14494,0.4246999999999998
14497,6.8547
14498,7.691900000000001
14499,8.4256
14500,10.311218963715095
14501,11.384799999999998
14504,1.647
14505,2.1116999999999995
14506,1.8824
14507,2.412981036284904
14508,2.0385999999999997
14511,0.5482999999999998
14512,0.5228182074143592
14513,0.5812999999999999
14514,0.6934999999999998
14515,0.7820999999999999
14518,0.1675999999999998
14519,0.1156819020804002
14520,0.1270999999999998
14521,0.1582999999999998
14522,0.1317999999999998
14525,0.0008999999999997
14526,0.0006998905052399
14527,0.0003999999999999
14528,0.0006999999999999
14529,0.0002999999999999
14532,1.5678056328413552
14533,1.5319943517405634
14534,1.527194767425924
14535,1.8600935840036423
14536,1.7860063623927729
14539,0.0469001685038011
14540,0.0463998289300013
14541,0.0511998245758296
14542,0.0499998275362518
14543,0.0519001848870015
14546,16.147058013451563
14547,15.55534264952034
14548,16.98404180817093
14549,18.40903650195229
14550,17.670762949571092
14553,1.472905291881638
14554,1.6299939904289285
14555,1.7440940242715786
14556,1.7402939972267828
14557,1.5586055523098408
14560,0.1710006143742005
14561,0.1761993503764274
14562,0.1582994576240987
14563,0.2523991294029994
14564,0.260000926216193
14567,2.0997853155093247
14568,2.313912401574803
14569,3.1879999999999997
14570,5.5814
14571,4.327589037713721
14574,0.2157087643736538
14575,0.1722934774379162
14576,0.1898999999999998
14577,0.4038999999999999
14578,0.3068063123675492
14581,0.1457059201170207
14582,0.1552941209872803
14583,0.1818999999999997
14584,0.2458999999999997
14585,0.2260046499187292
14588,3.7066175276159496
14589,4.083584727011601
14590,4.145414507442002
14591,5.690900000000001
14592,6.3928
14595,9.11154308608232
14596,11.305857715035868
14597,12.713444492428511
14598,15.380100000000004
14599,16.9194
14602,8.329139386301733
14603,11.34785755795253
14604,11.715541000129488
14605,16.372800000000005
14606,14.730299999999998
14609,1.0577373125903975
14610,1.200754770424498
14611,1.2365548125411092
14612,1.418454023919878
14613,1.5665
14616,1.2918455709598895
14617,1.0369609401484048
14618,1.042961887013082
14619,1.2634590477425207
14620,1.1307
14623,0.4852171164497124
14624,0.4170842894270969
14625,0.4569833004458086
14626,0.4032869283376008
14627,0.3754999999999999
14630,3.613284144926074
14631,3.552608044199396
14632,3.5054
14633,4.388491290118347
14634,4.371500000000001
14637,0.0889996094701296
14638,0.0880001992595694
14639,0.0985999999999998
14640,0.0954998104605904
14641,0.1000999999999998
14644,26.210384988953273
14645,25.222757112094833
14646,28.7653
14647,31.18663810357386
14648,30.4458
14651,1.8524918712743343
14652,1.796104066933101
14653,1.8419
14654,1.8717962850275771
14655,1.7215
14658,0.2597988600038174
14659,0.2703006120438823
14660,0.2451999999999998
14661,0.3909992239800099
14662,0.4054999999999999
14665,9.0772
14666,11.653099999999998
14667,13.853119571300844
14668,14.841019074441633
14669,15.916020642494589
14672,2.8047
14673,2.3982
14674,2.2077871819881327
14675,2.485686445973652
14676,3.091584585315264
14679,0.9334
14680,1.1563
14681,1.1631932467110226
14682,1.0123944795847146
14683,1.0484947721901456
14686,1.0909999999999995
14687,1.1935
14688,1.190842774524947
14689,1.2688999999999997
14690,1.5174
14693,1.9394
14694,2.1312
14695,2.2583
14696,2.4612
14697,2.9678567563235805
14700,1.4849573042753226
14701,1.6401999999999997
14702,1.64794527446563
14703,1.9134
14704,2.3044
14707,0.5922331356311548
14708,0.6471999999999998
14709,0.6589659149684493
14710,0.6934999999999999
14711,0.8452999999999998
14714,1.123163115723105
14715,1.2289999999999996
14716,1.2694
14717,1.3248999999999995
14718,1.6297
14728,7.030000000000002
14729,7.030000000000002
14730,7.030000000000002
14731,7.030000000000002
14732,7.030000000000002
14735,13.26
14736,13.26
14737,13.26
14738,13.26
14739,13.26
14742,10.11
14743,10.11
14744,10.11
14745,10.11
14746,10.11
14749,21.23
14750,21.23
14751,21.23
14752,21.23
14753,21.23
14756,0.2699506398537476
14757,0.2699999999999999
14758,0.27
14759,0.2699499072356214
14760,0.2699510248503536
14763,0.2769493601462522
14764,0.2284999999999998
14765,0.2248
14766,0.2689500927643784
14767,0.2812489751496461
14777,14.53
14778,14.53
14779,14.53
14780,14.53
14781,14.53
14784,43.22
14785,43.22
14786,43.22
14787,43.22
14788,43.22
14791,93.79
14792,93.79
14793,93.79
14794,93.79
14795,93.79
14798,98.37
14799,98.37
14800,98.37
14801,98.37
14802,98.37
14805,13.260044222553503
14806,13.259951279017644
14807,13.259999999999998
14808,13.260042111013014
14809,13.26
14812,16.724755777446497
14813,13.956148720982355
14814,15.3732
14815,18.228257888986988
14816,17.743899999999996
14826,9.659999999999997
14827,9.659999999999997
14828,9.659999999999997
14829,9.659999999999997
14830,9.659999999999997
14833,8.829999999999998
14834,8.829999999999998
14835,8.829999999999998
14836,8.829999999999998
14837,8.829999999999998
14840,7.98
14841,7.98
14842,7.98
14843,7.98
14844,7.98
14847,19.77
14848,19.77
14849,19.77
14850,19.77
14851,19.77
14854,0.6099344227047946
14855,0.6099999999999999
14856,0.6100737516624349
14857,0.6099266209551304
14858,0.6100755885997522
14861,0.3201655772952052
14862,0.2182999999999998
14863,0.2171262483375649
14864,0.2212733790448693
14865,0.1970244114002478
14875,4.68
14876,4.68
14877,4.68
14878,4.68
14879,4.68
14882,21.0
14883,21.0
14884,21.0
14885,21.0
14886,21.0
14889,11.380000000000004
14890,11.380000000000004
14891,11.380000000000004
14892,11.380000000000004
14893,11.380000000000004
14896,7.54
14897,7.54
14898,7.54
14899,7.54
14900,7.54
14903,0.0966523010286949
14904,0.0690475322703112
14905,0.0736504455106236
14906,0.1049504569504568
14907,0.1226
14910,0.0881476989713048
14911,0.0625524677296885
14912,0.0723495544893761
14913,0.1030495430495428
14914,0.0922
14924,12.22
14925,12.22
14926,12.22
14927,12.22
14928,12.22
14931,44.44
14932,44.44
14933,44.44
14934,44.44
14935,44.44
14938,17.14
14939,17.14
14940,17.14
14941,17.14
14942,17.14
14945,48.95
14946,48.95
14947,48.95
14948,48.95
14949,48.95
14952,0.47
14953,0.47
14954,0.4699999999999998
14955,0.4700176115711768
14956,0.4699999999999997
14959,2.1028
14960,1.6352
14961,1.6881
14962,2.198782388428823
14963,2.1723999999999997
14966,0.88
14967,1.3977000000000002
14968,1.0148
14969,0.7962
14970,0.8535
14973,20.8085
14974,23.9807
14975,19.4111
14976,19.9349
14977,16.538
14980,1.8272
14981,2.5353
14982,1.7489
14983,1.17
14984,1.0897
14987,0.7411
14988,1.0401
14989,0.9367
14990,0.9281
14991,0.7811
14994,10.1437
14995,16.4097
14996,12.502
14997,12.3032
14998,12.9967
15001,0.0277171304885589
15002,0.0511999999999999
15003,0.0472999999999998
15004,0.0342999999999999
15005,0.0226174382716047
15008,0.1340828695114408
15009,0.0735999999999999
15010,0.0488999999999999
15011,0.0819999999999998
15012,0.107082561728395
15015,0.3379999999999999
15016,0.1825999999999999
15017,0.161829606587374
15018,0.189969889064976
15019,0.1902684201792231
15022,0.0836999999999999
15023,0.1360999999999999
15024,0.1002183348581882
15025,0.0942850554675117
15026,0.0771871888483237
15029,0.1726999999999998
15030,0.2322999999999999
15031,0.2845520585544372
15032,0.3466450554675117
15033,0.3350443909724526
15036,0.6819
15037,0.7499999999999998
15038,0.7591999999999999
15039,0.7808000000000002
15040,0.7904999999999998
15043,2.7980000000000005
15044,2.9485
15045,3.0936000000000003
15046,3.4964000000000004
15047,3.2342999999999997
15050,2.9894999999999996
15051,4.466774713970294
15052,5.3237000000000005
15053,8.236882979559354
15054,7.6319
15057,0.4947999999999999
15058,0.3933065786832595
15059,0.3623999999999999
15060,0.3618036448626374
15061,0.3884999999999999
15064,0.7102999999999999
15065,0.774312951625853
15066,0.7655
15067,0.9801098737696824
15068,0.9353999999999998
15071,0.2617999999999998
15072,0.3441057557205939
15073,0.3369999999999998
15074,0.3476035018083272
15075,0.2962999999999999
15078,8.221785805381035
15079,6.577800000000001
15080,6.870715461279129
15081,7.943882293587487
15082,9.494000000000002
15085,0.6121063881525391
15086,0.5675999999999999
15087,0.5721929596180819
15088,0.5953061669947166
15089,0.6347999999999998
15092,0.7480078064664257
15093,0.6282999999999999
15094,0.684391579102788
15095,1.1139115394177974
15096,0.9582
15099,1.0675
15100,1.4720736312932996
15101,1.4739
15102,1.1951
15103,0.7384999999999998
15106,6.236000000000001
15107,2.526426368706701
15108,2.5924999999999994
15109,4.005
15110,3.8982
15113,12.880134423226488
15114,5.5092
15115,5.914765426649852
15116,6.816362801046639
15117,6.238936143863096
15120,0.937187952256381
15121,1.0942
15122,0.9476104820689806
15123,1.0539097099633308
15124,0.6640932029394906
15127,1.7405776245171327
15128,1.6184999999999998
15129,2.1779240912811666
15130,2.9836274889900314
15131,2.8672706531974126
15134,1.212307794838162
15135,1.3392999999999995
15136,1.4397918567954302
15137,1.5144
15138,1.54619176747455
15141,14.340392205161836
15142,14.9265
15143,16.24110814320457
15144,17.2957
15145,17.23530823252545
15148,4.898580511539273
15149,5.764800000000002
15150,7.586400000000001
15151,11.7403
15152,12.7543
15155,6.670073463850509
15156,4.821900000000001
15157,5.1143
15158,4.411900000000001
15159,4.9277999999999995
15162,7.15537153314582
15163,6.9155
15164,7.2985
15165,7.7857
15166,8.4282
15169,6.4117744914644
15170,7.178100000000001
15171,8.5936
15172,5.9894
15173,6.6667
15176,63.58610000000001
15177,53.79915979072932
15178,62.9871
15179,76.4895
15180,85.41154422492025
15183,39.9922
15184,41.62606888884737
15185,47.1488
15186,49.23650000000001
15187,47.26722447431728
15190,45.1736
15191,38.37267132042333
15192,46.799400000000006
15193,75.48610000000001
15194,60.4511313007625
15197,0.0405643233743409
15198,0.0802999999999999
15199,0.0679999999999999
15200,0.0438999999999998
15201,0.0251999999999998
15204,0.0731356766256589
15205,0.0356999999999998
15206,0.0192999999999999
15207,0.0346999999999999
15208,0.0389999999999998
15211,0.2902999999999998
15212,0.1246534701492536
15213,0.1072398957945663
15214,0.1266578789893616
15215,0.1003999999999999
15218,0.1237999999999999
15219,0.1432465298507462
15220,0.1615601042054334
15221,0.1740421210106381
15222,0.1484999999999998
15225,0.9282
15226,1.0307999999999995
15227,1.0505575240559557
15228,1.177329939221321
15229,1.2004690720321516
15232,1.32
15233,1.3487999999999998
15234,1.4227424759440448
15235,2.7550700607786793
15236,2.681030927967848
15239,1.6138
15240,2.0006535937207
15241,2.191341974262564
15242,3.0217651945025783
15243,2.5667
15246,0.0606999999999998
15247,0.0445011921026547
15248,0.0415988984801143
15249,0.0345007443526288
15250,0.0288999999999998
15253,0.8048999999999998
15254,0.877723512550564
15255,0.8132784647566595
15256,0.9105196444367732
15257,0.7770999999999998
15260,0.7182
15261,0.8101217016260818
15262,0.7302806625006619
15263,0.6682144167080195
15264,0.4951999999999998
15267,4.1061
15268,2.838555955872085
15269,2.977244218687341
15270,2.9815444330188816
15271,2.9870517400155094
15274,3.5029999999999997
15275,3.006053356917873
15276,3.0947459638491583
15277,2.812441912937214
15278,2.5311591055964846
15281,0.8648
15282,0.6001906872100419
15283,0.6610098174635002
15284,0.916213654043904
15285,0.6712891543880056
15288,0.0443
15289,0.0581
15290,0.0665999999999999
15291,0.0586
15292,0.0441
15295,0.7548999999999998
15296,0.4163999999999998
15297,0.4875999999999998
15298,0.7839498180425206
15299,0.7779999999999998
15302,0.0905999999999998
15303,0.1235999999999998
15304,0.1144999999999999
15305,0.1004807508140202
15306,0.0633999999999999
15309,0.0665999999999998
15310,0.0759999999999999
15311,0.1105999999999998
15312,0.159569431143459
15313,0.1628999999999999
15316,0.3702034644755557
15317,0.4067963077258204
15318,0.420103516511112
15319,0.4266999999999999
15320,0.4403999999999999
15323,10.315496535524444
15324,10.610703692274178
15325,11.52649648348889
15326,11.966
15327,11.992499999999998
15330,2.3302675557359462
15331,3.016376059712031
15332,4.348700000000001
15333,9.366184638532442
15334,7.816116613858217
15337,0.4996144840982227
15338,0.3757094737372972
15339,0.4179999999999999
15340,0.4666042165190674
15341,0.5459941750680108
15344,0.4675135534746178
15345,0.4002100915349118
15346,0.4626
15347,0.9544086246159408
15348,0.7476920232570543
15351,0.1520044066912124
15352,0.17350437501576
15353,0.2151999999999999
15354,0.2789025203325501
15355,0.2635971878167172
15358,1.5066
15359,1.0540770975056688
15360,1.3123
15361,1.8878744694280076
15362,2.2115189207024235
15365,0.1784999999999999
15366,0.1411103211176943
15367,0.1694999999999998
15368,0.220508698224852
15369,0.202092590827437
15372,0.2379999999999998
15373,0.1720125813766366
15374,0.2201999999999999
15375,0.42671683234714
15376,0.3139884884701396
15379,0.3717999999999998
15380,0.7129999999999999
15381,0.6624720548243229
15382,0.629749250604351
15383,0.3537646659342853
15386,0.7216999999999998
15387,0.4084999999999998
15388,0.2569279451756771
15389,0.6111507493956485
15390,0.6474353340657144
15393,12.4137
15394,7.8162
15395,7.705563969947285
15396,12.19113400887734
15397,10.967829984679222
15400,0.8691999999999998
15401,1.4491
15402,1.13460941928521
15403,1.2336933219660062
15404,0.8059948547717843
15407,1.8351999999999995
15408,2.5597000000000003
15409,3.205426610767506
15410,5.0490726691566525
15411,3.8910751605489944
15414,0.7021040243028687
15415,0.7723042959493585
15416,0.8093
15417,0.8151999999999999
15418,0.848996053292177
15421,16.74449597569713
15422,17.205195704050638
15423,19.521899999999995
15424,20.2715
15425,20.66250394670783
15428,10.0737
15429,15.189452426232789
15430,18.89684195927268
15431,24.904900000000005
15432,28.747100000000003
15435,8.7303
15436,6.920623886459417
15437,6.9055787898519565
15438,5.9507
15439,7.726000000000001
15442,6.078099999999998
15443,5.570519226587604
15444,5.378883479022052
15445,5.8745
15446,7.533800000000001
15449,0.9739
15450,1.2924044607201903
15451,1.376595771853308
15452,1.1484
15453,1.2225999999999997
15456,8.448800000000002
15457,6.7395
15458,7.6306
15459,9.8747
15460,11.04925143378313
15463,3.3441
15464,3.1908000000000003
15465,3.527
15466,4.3011
15467,4.300581097094633
15470,5.6798
15471,4.496100000000001
15472,5.138999999999999
15473,9.1053
15474,7.401067469122237
15477,1.6018
15478,1.5846
15479,1.7456999999999996
15480,2.074
15481,1.832133311494504
15484,8.209882511382023
15485,8.021899999999999
15486,9.165083859456493
15487,10.25958505708056
15488,9.763583583022292
15491,0.7556589516567083
15492,0.7248999999999999
15493,0.8028999999999997
15494,1.6342
15495,1.518749025004195
15498,5.9056
15499,5.702509945676205
15500,6.5044099374151925
15501,7.098000000000001
15502,6.7936000000000005
15505,9.586290157720992
15506,9.2466
15507,11.0164
15508,12.024607922323558
15509,11.704999999999998
15512,5.0888
15513,4.6397
15514,3.8635
15515,5.5392
15516,6.64
15519,2.7065
15520,2.4835
15521,2.0882
15522,3.0771
15523,4.1240000000000006
15526,6.7735
15527,6.1835
15528,5.1244
15529,7.9449
15530,10.486
15533,2.1841
15534,1.9797
15535,1.6751
15536,2.3527
15537,3.1168
15540,3.3175
15541,3.0368
15542,2.5949
15543,3.6443
15544,4.861
15547,1.0662
15548,0.4187999999999999
15549,0.2418
15550,0.4471
