,Device,Market,SubMarket,Spendings,DevSpends,MarketSpends,SubMarketSpends,Cogs,Cogs_1,Cogs_2,Revenue,Revenue_1,Revenue_2,Ebitda,Ebitda_1,Ebitda_2,Value
12491,Voltage Regulator/Reference,Industrial,Power & Energy,709.292,128025.114,245502.837,34823.31,43435.22,37471.18,33136.96,68637.7,59045.1,55217.0,9441.9,7560.7,8411.7,70.1884
12492,Voltage Regulator/Reference,Industrial,Power & Energy,776.931,138115.036,272578.716,37885.575,49647.81,43435.22,37471.18,78037.1,68637.7,59045.1,10866.8,9441.9,7560.7,76.3295
12495,Amplifier/Comparator,Automotive,Auto Infotainment,176.966,33009.633,54238.251,40999.701,2710.0,2555.0,2460.24,5771.0,5425.0,5017.2,2100.0,1985.0,1747.0,6.9044
12496,Amplifier/Comparator,Automotive,Auto Infotainment,167.551,31492.062,52181.914,38504.754,3854.0,2710.0,2555.0,7794.0,5771.0,5425.0,2199.0,2100.0,1985.0,7.455999999999999
12497,Amplifier/Comparator,Automotive,Auto Infotainment,128.9,30177.791,50655.933,35784.353,3941.0,3854.0,2710.0,8040.0,7794.0,5771.0,2368.0,2199.0,2100.0,7.2196
12498,Amplifier/Comparator,Automotive,Auto Infotainment,204.427,39871.494,69250.263,47488.543000000005,4293.0,3941.0,3854.0,8696.0,8040.0,7794.0,2568.0,2368.0,2199.0,12.8172
12499,Amplifier/Comparator,Automotive,Auto Infotainment,235.043,44223.186,89681.767,62153.99700000001,4482.0,4293.0,3941.0,9003.0,8696.0,8040.0,2636.0,2568.0,2368.0,13.424
12502,Amplifier/Comparator,Consumer,Audio,0.0,33009.633,0.0,0.0,2710.0,2555.0,2460.24,5771.0,5425.0,5017.2,2100.0,1985.0,1747.0,0.0138
12503,Amplifier/Comparator,Consumer,Audio,0.0,31492.062,0.0,0.0,3854.0,2710.0,2555.0,7794.0,5771.0,5425.0,2199.0,2100.0,1985.0,0.0166
12504,Amplifier/Comparator,Consumer,Audio,0.0,30177.791,0.0,0.0,3941.0,3854.0,2710.0,8040.0,7794.0,5771.0,2368.0,2199.0,2100.0,0.0144999999999999
12505,Amplifier/Comparator,Consumer,Audio,0.0,39871.494,0.0,0.0,4293.0,3941.0,3854.0,8696.0,8040.0,7794.0,2568.0,2368.0,2199.0,0.0133999999999999
12506,Amplifier/Comparator,Consumer,Audio,0.0,44223.186,0.0,0.0,4482.0,4293.0,3941.0,9003.0,8696.0,8040.0,2636.0,2568.0,2368.0,0.0195
12509,Analog Application Specific IC,Automotive,Auto Infotainment,1673.304,309095.924,54238.251,40999.701,2710.0,2555.0,2460.24,5771.0,5425.0,5017.2,2100.0,1985.0,1747.0,66.0969
12510,Analog Application Specific IC,Automotive,Auto Infotainment,1504.545,299683.612,52181.914,38504.754,3854.0,2710.0,2555.0,7794.0,5771.0,5425.0,2199.0,2100.0,1985.0,72.8141
12511,Analog Application Specific IC,Automotive,Auto Infotainment,1444.441,328933.757,50655.933,35784.353,3941.0,3854.0,2710.0,8040.0,7794.0,5771.0,2368.0,2199.0,2100.0,84.2573
12512,Analog Application Specific IC,Automotive,Auto Infotainment,1804.265,392841.063,69250.263,47488.543000000005,4293.0,3941.0,3854.0,8696.0,8040.0,7794.0,2568.0,2368.0,2199.0,138.9167
12513,Analog Application Specific IC,Automotive,Auto Infotainment,2409.791,421467.305,89681.767,62153.99700000001,4482.0,4293.0,3941.0,9003.0,8696.0,8040.0,2636.0,2568.0,2368.0,186.5318
12516,Analog Application Specific IC,Consumer,Audio,0.0,309095.924,0.0,0.0,2710.0,2555.0,2460.24,5771.0,5425.0,5017.2,2100.0,1985.0,1747.0,0.1049
12517,Analog Application Specific IC,Consumer,Audio,0.0,299683.612,0.0,0.0,3854.0,2710.0,2555.0,7794.0,5771.0,5425.0,2199.0,2100.0,1985.0,0.0837
12518,Analog Application Specific IC,Consumer,Audio,0.0,328933.757,0.0,0.0,3941.0,3854.0,2710.0,8040.0,7794.0,5771.0,2368.0,2199.0,2100.0,0.063
12519,Analog Application Specific IC,Consumer,Audio,0.0,392841.063,0.0,0.0,4293.0,3941.0,3854.0,8696.0,8040.0,7794.0,2568.0,2368.0,2199.0,0.0719
12520,Analog Application Specific IC,Consumer,Audio,0.0,421467.305,0.0,0.0,4482.0,4293.0,3941.0,9003.0,8696.0,8040.0,2636.0,2568.0,2368.0,0.0928
12523,Data Converters,Automotive,Auto Infotainment,114.893,37411.156,54238.251,40999.701,2710.0,2555.0,2460.24,5771.0,5425.0,5017.2,2100.0,1985.0,1747.0,4.3737
12524,Data Converters,Automotive,Auto Infotainment,115.658,35659.038,52181.914,38504.754,3854.0,2710.0,2555.0,7794.0,5771.0,5425.0,2199.0,2100.0,1985.0,5.4094
12525,Data Converters,Automotive,Auto Infotainment,93.161,34241.622,50655.933,35784.353,3941.0,3854.0,2710.0,8040.0,7794.0,5771.0,2368.0,2199.0,2100.0,5.537
12526,Data Converters,Automotive,Auto Infotainment,154.793,46699.434,69250.263,47488.543000000005,4293.0,3941.0,3854.0,8696.0,8040.0,7794.0,2568.0,2368.0,2199.0,10.207
12527,Data Converters,Automotive,Auto Infotainment,173.757,51527.941,89681.767,62153.99700000001,4482.0,4293.0,3941.0,9003.0,8696.0,8040.0,2636.0,2568.0,2368.0,12.449
12530,Data Converters,Consumer,Audio,0.0,37411.156,0.0,0.0,2710.0,2555.0,2460.24,5771.0,5425.0,5017.2,2100.0,1985.0,1747.0,0.0249
12531,Data Converters,Consumer,Audio,0.0,35659.038,0.0,0.0,3854.0,2710.0,2555.0,7794.0,5771.0,5425.0,2199.0,2100.0,1985.0,0.0276
12532,Data Converters,Consumer,Audio,0.0,34241.622,0.0,0.0,3941.0,3854.0,2710.0,8040.0,7794.0,5771.0,2368.0,2199.0,2100.0,0.0222
12533,Data Converters,Consumer,Audio,0.0,46699.434,0.0,0.0,4293.0,3941.0,3854.0,8696.0,8040.0,7794.0,2568.0,2368.0,2199.0,0.0231
12534,Data Converters,Consumer,Audio,0.0,51527.941,0.0,0.0,4482.0,4293.0,3941.0,9003.0,8696.0,8040.0,2636.0,2568.0,2368.0,0.0276
12537,Interface,Automotive,Auto Infotainment,0.0,40841.875,54238.251,40999.701,2710.0,2555.0,2460.24,5771.0,5425.0,5017.2,2100.0,1985.0,1747.0,0.0
12538,Interface,Automotive,Auto Infotainment,0.0,38870.652,52181.914,38504.754,3854.0,2710.0,2555.0,7794.0,5771.0,5425.0,2199.0,2100.0,1985.0,0.0
12539,Interface,Automotive,Auto Infotainment,0.0,40817.136,50655.933,35784.353,3941.0,3854.0,2710.0,8040.0,7794.0,5771.0,2368.0,2199.0,2100.0,0.0
