,Company,Year,CompanySpend,TotalSpend,DevSpends,MarketSpends,SubMarketSpends,Cogs,Cogs_1,Cogs_2,Revenue,Revenue_1,Revenue_2,Ebitda,Ebitda_1,Ebitda_2,Device_Amplifier/Comparator,Device_Analog Application Specific IC,Device_Data Converters,Device_Interface,Device_Voltage Regulator/Reference,Market_Automotive,Market_Computer Peripherals & Storage,Market_Computer Platforms,Market_Consumer,Market_Industrial,Market_Wired Communications,Market_Wireless Communications,SubMarket_Appliance,SubMarket_Audio,SubMarket_Auto ADAS,SubMarket_Auto Infotainment,SubMarket_Auto Powertrain,SubMarket_Carrier,SubMarket_Connected Consumer,SubMarket_DC Network & Threat Mitigation,SubMarket_Data Center Servers,SubMarket_Desktop PCs,SubMarket_Enterprise/SOHO,SubMarket_Flash Cards/Drives,SubMarket_Handset,SubMarket_Infrastructure,SubMarket_Manufacturing Equipment,SubMarket_Media Tablets,SubMarket_Medical,SubMarket_Military/Aerospace,SubMarket_Notebook PCs,SubMarket_Other Auto & Aftermarket,SubMarket_Other Computer Products,SubMarket_Other Consumer,SubMarket_Other Industrial,SubMarket_Other Peripherals,SubMarket_Other Storage,SubMarket_Other Wired,SubMarket_Other Wireless,SubMarket_Power & Energy,SubMarket_STB,SubMarket_Smart Cards,SubMarket_TV,SubMarket_Tablet PCs,SubMarket_Test & Measurement,SubMarket_Video Games
9623,Microsoft,2023,0.0,16.0,134477.314,214442.956,2223.0,7569.529999999911,64984.0,57642.0,211207.09,204094.0,184903.0,101404.7,97945.0,90830.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9624,Microsoft,2024,0.0,12.0,142579.443,195364.035,1612.0,7371.533571428503,7569.529999999911,64984.0,242301.29,211207.09,204094.0,120374.75,101404.7,97945.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9625,Motorola Solutions,2018,0.0,0.0,33009.633,0.0,0.0,3804.0,3347.0,3126.0,7343.0,6380.0,6038.0,1838.0,1678.0,1542.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9626,Motorola Solutions,2019,0.0,0.0,31492.062,0.0,0.0,3939.0,3804.0,3347.0,7887.0,7343.0,6380.0,2121.0,1838.0,1678.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9627,Motorola Solutions,2020,0.0,0.0,30177.791,0.0,0.0,3777.0,3939.0,3804.0,7414.0,7887.0,7343.0,1932.0,2121.0,1838.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9628,Motorola Solutions,2021,0.0,0.0,39871.494,0.0,0.0,4123.0,3777.0,3939.0,8171.0,7414.0,7887.0,2288.0,1932.0,2121.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9629,Motorola Solutions,2022,0.0,0.0,44223.185999999994,0.0,0.0,4718.0,4123.0,3777.0,9112.0,8171.0,7414.0,2504.0,2288.0,1932.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9630,Motorola Solutions,2023,0.0,0.0,47897.781,0.0,0.0,85455.85714285634,4718.0,4123.0,9917.43,9112.0,8171.0,3014.91,2504.0,2288.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9631,Motorola Solutions,2024,0.0,0.0,48501.823,0.0,0.0,90322.21428571267,85455.85714285634,4718.0,10446.0,9917.43,9112.0,3206.78,3014.91,2504.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9632,Motorola Solutions,2018,7.030000000000002,206.914,33009.633,202444.977,30769.57,3804.0,3347.0,3126.0,7343.0,6380.0,6038.0,1838.0,1678.0,1542.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9633,Motorola Solutions,2019,7.030000000000002,192.99,31492.062,190906.584,28777.034000000003,3939.0,3804.0,3347.0,7887.0,7343.0,6380.0,2121.0,1838.0,1678.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9634,Motorola Solutions,2020,7.030000000000002,171.478,30177.791,197047.823,26489.814,3777.0,3939.0,3804.0,7414.0,7887.0,7343.0,1932.0,2121.0,1838.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9635,Motorola Solutions,2021,7.030000000000002,218.258,39871.494,245502.837,32240.494,4123.0,3777.0,3939.0,8171.0,7414.0,7887.0,2288.0,1932.0,2121.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9636,Motorola Solutions,2022,7.030000000000002,263.783,44223.185999999994,272578.716,36918.492,4718.0,4123.0,3777.0,9112.0,8171.0,7414.0,2504.0,2288.0,1932.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9637,Motorola Solutions,2023,7.030000000000002,273.271,47897.781,288592.565,38043.46,85455.85714285634,4718.0,4123.0,9917.43,9112.0,8171.0,3014.91,2504.0,2288.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9638,Motorola Solutions,2024,7.030000000000002,277.226,48501.823,311968.948,39277.576,90322.21428571267,85455.85714285634,4718.0,10446.0,9917.43,9112.0,3206.78,3014.91,2504.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9639,Motorola Solutions,2018,13.26,82.904,33009.633,202444.977,37981.129,3804.0,3347.0,3126.0,7343.0,6380.0,6038.0,1838.0,1678.0,1542.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9640,Motorola Solutions,2019,13.26,84.255,31492.062,190906.584,37117.218,3939.0,3804.0,3347.0,7887.0,7343.0,6380.0,2121.0,1838.0,1678.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9641,Motorola Solutions,2020,13.26,85.306,30177.791,197047.823,38652.791,3777.0,3939.0,3804.0,7414.0,7887.0,7343.0,1932.0,2121.0,1838.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9642,Motorola Solutions,2021,13.26,122.722,39871.494,245502.837,46251.69,4123.0,3777.0,3939.0,8171.0,7414.0,7887.0,2288.0,1932.0,2121.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9643,Motorola Solutions,2022,13.26,138.207,44223.185999999994,272578.716,50064.362,4718.0,4123.0,3777.0,9112.0,8171.0,7414.0,2504.0,2288.0,1932.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9644,Motorola Solutions,2023,13.26,144.718,47897.781,288592.565,49599.422,85455.85714285634,4718.0,4123.0,9917.43,9112.0,8171.0,3014.91,2504.0,2288.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9645,Motorola Solutions,2024,13.26,141.782,48501.823,311968.948,52000.095,90322.21428571267,85455.85714285634,4718.0,10446.0,9917.43,9112.0,3206.78,3014.91,2504.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9646,Motorola Solutions,2018,10.11,0.0,33009.633,32585.047,0.0,3804.0,3347.0,3126.0,7343.0,6380.0,6038.0,1838.0,1678.0,1542.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9647,Motorola Solutions,2019,10.11,0.0,31492.062,30187.851,0.0,3939.0,3804.0,3347.0,7887.0,7343.0,6380.0,2121.0,1838.0,1678.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9648,Motorola Solutions,2020,10.11,0.0,30177.791,33360.029,0.0,3777.0,3939.0,3804.0,7414.0,7887.0,7343.0,1932.0,2121.0,1838.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9649,Motorola Solutions,2021,10.11,0.0,39871.494,36952.978,0.0,4123.0,3777.0,3939.0,8171.0,7414.0,7887.0,2288.0,1932.0,2121.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9650,Motorola Solutions,2022,10.11,0.0,44223.185999999994,42307.963,0.0,4718.0,4123.0,3777.0,9112.0,8171.0,7414.0,2504.0,2288.0,1932.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9651,Motorola Solutions,2023,10.11,0.0,47897.781,46650.083999999995,0.0,85455.85714285634,4718.0,4123.0,9917.43,9112.0,8171.0,3014.91,2504.0,2288.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9652,Motorola Solutions,2024,10.11,0.0,48501.823,47317.966,0.0,90322.21428571267,85455.85714285634,4718.0,10446.0,9917.43,9112.0,3206.78,3014.91,2504.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9653,Motorola Solutions,2018,21.23,15.479,33009.633,32585.047,10822.728,3804.0,3347.0,3126.0,7343.0,6380.0,6038.0,1838.0,1678.0,1542.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9654,Motorola Solutions,2019,21.23,10.899,31492.062,30187.851,7627.347,3939.0,3804.0,3347.0,7887.0,7343.0,6380.0,2121.0,1838.0,1678.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9655,Motorola Solutions,2020,21.23,10.0,30177.791,33360.029,7252.476,3777.0,3939.0,3804.0,7414.0,7887.0,7343.0,1932.0,2121.0,1838.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9656,Motorola Solutions,2021,21.23,13.0,39871.494,36952.978,8783.418,4123.0,3777.0,3939.0,8171.0,7414.0,7887.0,2288.0,1932.0,2121.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9657,Motorola Solutions,2022,21.23,17.001,44223.185999999994,42307.963,11856.789,4718.0,4123.0,3777.0,9112.0,8171.0,7414.0,2504.0,2288.0,1932.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9658,Motorola Solutions,2023,21.23,14.001,47897.781,46650.083999999995,12159.084,85455.85714285634,4718.0,4123.0,9917.43,9112.0,8171.0,3014.91,2504.0,2288.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9659,Motorola Solutions,2024,21.23,17.001,48501.823,47317.966,13083.0,90322.21428571267,85455.85714285634,4718.0,10446.0,9917.43,9112.0,3206.78,3014.91,2504.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9660,Motorola Solutions,2018,0.2699506398537476,27.409,33009.633,193778.283,56293.8,3804.0,3347.0,3126.0,7343.0,6380.0,6038.0,1838.0,1678.0,1542.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9661,Motorola Solutions,2019,0.2699999999999999,28.075,31492.062,185735.677,61825.24999999999,3939.0,3804.0,3347.0,7887.0,7343.0,6380.0,2121.0,1838.0,1678.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9662,Motorola Solutions,2020,0.27,30.0,30177.791,212485.648,73625.125,3777.0,3939.0,3804.0,7414.0,7887.0,7343.0,1932.0,2121.0,1838.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9663,Motorola Solutions,2021,0.2699499072356214,32.0,39871.494,255121.403,85575.02500000001,4123.0,3777.0,3939.0,8171.0,7414.0,7887.0,2288.0,1932.0,2121.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9664,Motorola Solutions,2022,0.2699510248503536,35.002,44223.185999999994,263200.273,93475.125,4718.0,4123.0,3777.0,9112.0,8171.0,7414.0,2504.0,2288.0,1932.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9665,Motorola Solutions,2023,0.2699999999999999,26.0,47897.781,214442.956,80075.02500000001,85455.85714285634,4718.0,4123.0,9917.43,9112.0,8171.0,3014.91,2504.0,2288.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9666,Motorola Solutions,2024,0.27,26.0,48501.823,195364.035,73300.05,90322.21428571267,85455.85714285634,4718.0,10446.0,9917.43,9112.0,3206.78,3014.91,2504.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9667,Motorola Solutions,2018,0.2769493601462522,63.745,33009.633,193778.283,105994.971,3804.0,3347.0,3126.0,7343.0,6380.0,6038.0,1838.0,1678.0,1542.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9668,Motorola Solutions,2019,0.2284999999999998,59.257,31492.062,185735.677,99451.954,3939.0,3804.0,3347.0,7887.0,7343.0,6380.0,2121.0,1838.0,1678.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9669,Motorola Solutions,2020,0.2248,55.001,30177.791,212485.648,104836.024,3777.0,3939.0,3804.0,7414.0,7887.0,7343.0,1932.0,2121.0,1838.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9670,Motorola Solutions,2021,0.2689500927643784,61.0,39871.494,255121.403,125907.267,4123.0,3777.0,3939.0,8171.0,7414.0,7887.0,2288.0,1932.0,2121.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9671,Motorola Solutions,2022,0.2812489751496461,59.0,44223.185999999994,263200.273,122225.289,4718.0,4123.0,3777.0,9112.0,8171.0,7414.0,2504.0,2288.0,1932.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9672,Motorola Solutions,2023,0.2328999999999998,41.0,47897.781,214442.956,100072.931,85455.85714285634,4718.0,4123.0,9917.43,9112.0,8171.0,3014.91,2504.0,2288.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9673,Motorola Solutions,2024,0.2452,40.0,48501.823,195364.035,92275.977,90322.21428571267,85455.85714285634,4718.0,10446.0,9917.43,9112.0,3206.78,3014.91,2504.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9674,Motorola Solutions,2018,0.0,0.0,309095.924,0.0,0.0,3804.0,3347.0,3126.0,7343.0,6380.0,6038.0,1838.0,1678.0,1542.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9675,Motorola Solutions,2019,0.0,0.0,299683.61199999996,0.0,0.0,3939.0,3804.0,3347.0,7887.0,7343.0,6380.0,2121.0,1838.0,1678.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9676,Motorola Solutions,2020,0.0,0.0,328933.757,0.0,0.0,3777.0,3939.0,3804.0,7414.0,7887.0,7343.0,1932.0,2121.0,1838.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9677,Motorola Solutions,2021,0.0,0.0,392841.063,0.0,0.0,4123.0,3777.0,3939.0,8171.0,7414.0,7887.0,2288.0,1932.0,2121.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9678,Motorola Solutions,2022,0.0,0.0,421467.305,0.0,0.0,4718.0,4123.0,3777.0,9112.0,8171.0,7414.0,2504.0,2288.0,1932.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9679,Motorola Solutions,2023,0.0,0.0,387035.438,0.0,0.0,85455.85714285634,4718.0,4123.0,9917.43,9112.0,8171.0,3014.91,2504.0,2288.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9680,Motorola Solutions,2024,0.0,0.0,381760.641,0.0,0.0,90322.21428571267,85455.85714285634,4718.0,10446.0,9917.43,9112.0,3206.78,3014.91,2504.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9681,Motorola Solutions,2018,14.53,369.284,309095.924,202444.977,30769.57,3804.0,3347.0,3126.0,7343.0,6380.0,6038.0,1838.0,1678.0,1542.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9682,Motorola Solutions,2019,14.53,345.41,299683.61199999996,190906.584,28777.034000000003,3939.0,3804.0,3347.0,7887.0,7343.0,6380.0,2121.0,1838.0,1678.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9683,Motorola Solutions,2020,14.53,332.377,328933.757,197047.823,26489.814,3777.0,3939.0,3804.0,7414.0,7887.0,7343.0,1932.0,2121.0,1838.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9684,Motorola Solutions,2021,14.53,386.444,392841.063,245502.837,32240.494,4123.0,3777.0,3939.0,8171.0,7414.0,7887.0,2288.0,1932.0,2121.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9685,Motorola Solutions,2022,14.53,450.421,421467.305,272578.716,36918.492,4718.0,4123.0,3777.0,9112.0,8171.0,7414.0,2504.0,2288.0,1932.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9686,Motorola Solutions,2023,14.53,453.854,387035.438,288592.565,38043.46,85455.85714285634,4718.0,4123.0,9917.43,9112.0,8171.0,3014.91,2504.0,2288.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9687,Motorola Solutions,2024,14.53,465.633,381760.641,311968.948,39277.576,90322.21428571267,85455.85714285634,4718.0,10446.0,9917.43,9112.0,3206.78,3014.91,2504.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9688,Motorola Solutions,2018,43.22,237.248,309095.924,202444.977,37981.129,3804.0,3347.0,3126.0,7343.0,6380.0,6038.0,1838.0,1678.0,1542.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9689,Motorola Solutions,2019,43.22,226.027,299683.61199999996,190906.584,37117.218,3939.0,3804.0,3347.0,7887.0,7343.0,6380.0,2121.0,1838.0,1678.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9690,Motorola Solutions,2020,43.22,229.983,328933.757,197047.823,38652.791,3777.0,3939.0,3804.0,7414.0,7887.0,7343.0,1932.0,2121.0,1838.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9691,Motorola Solutions,2021,43.22,265.173,392841.063,245502.837,46251.69,4123.0,3777.0,3939.0,8171.0,7414.0,7887.0,2288.0,1932.0,2121.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9692,Motorola Solutions,2022,43.22,293.566,421467.305,272578.716,50064.362,4718.0,4123.0,3777.0,9112.0,8171.0,7414.0,2504.0,2288.0,1932.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9693,Motorola Solutions,2023,43.22,285.575,387035.438,288592.565,49599.422,85455.85714285634,4718.0,4123.0,9917.43,9112.0,8171.0,3014.91,2504.0,2288.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9694,Motorola Solutions,2024,43.22,288.906,381760.641,311968.948,52000.095,90322.21428571267,85455.85714285634,4718.0,10446.0,9917.43,9112.0,3206.78,3014.91,2504.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9695,Motorola Solutions,2018,93.79,0.0,309095.924,32585.047,0.0,3804.0,3347.0,3126.0,7343.0,6380.0,6038.0,1838.0,1678.0,1542.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9696,Motorola Solutions,2019,93.79,0.0,299683.61199999996,30187.851,0.0,3939.0,3804.0,3347.0,7887.0,7343.0,6380.0,2121.0,1838.0,1678.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
